,Unnamed: 0,Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price_euros,Approx Gpu,Model_x,Benchmark_x,Model_y,Benchmark_y,Cpu percentile,Gpu percentile,Weight percentile,Ram percentile,Size percentile,Pixels,Pixel percentile,Price percentile,performance,portability,battery_qual,screen_qual
458,219,Huawei,MateBook X,Ultrabook,13.0,IPS Panel Full HD 2160x1440,Core i7 7500U,8.0,512GB SSD,Intel HD Graphics 620,Windows 10,1.05,1499.0,UHD Graphics 750,Core i7 7500U,58.9,UHD Graphics 750,6.81,0.5516587677725119,0.6327014218009479,0.007582938388625592,0.514218009478673,0.03364928909952607,2160,0.9511848341232227,0.7274881516587678,0.5803317535545024,0.015402843601895734,0.32417061611374404,0.7676777251184834
459,327,Asus,ZenBook UX410UA-GV183T,Notebook,14.0,Full HD 1920x1080,Core i7 7500U,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,2.0,1094.0,UHD Graphics 750,Core i7 7500U,58.9,UHD Graphics 750,6.81,0.5516587677725119,0.6327014218009479,0.43981042654028435,0.514218009478673,0.25687203791469193,1920,0.5857819905213271,0.5028436018957346,0.5803317535545024,0.3849289099526066,0.34635071090047387,0.5200000000000001
460,470,Lenovo,IdeaPad 510s-14IKB,Notebook,14.0,IPS Panel Full HD 1920x1080,Core i7 7500U,8.0,512GB SSD,AMD Radeon R7 M460,No OS,1.5,799.0,UHD Graphics 750,Core i7 7500U,58.9,UHD Graphics 750,6.81,0.5516587677725119,0.6327014218009479,0.21990521327014217,0.514218009478673,0.25687203791469193,1920,0.5857819905213271,0.2947867298578199,0.5803317535545024,0.23099526066350706,0.3255450236966824,0.5200000000000001
461,518,Acer,Aspire A515-51G,Notebook,15.6,Full HD 1920x1080,Core i7 7500U,4.0,500GB HDD,Nvidia GeForce 940MX,Windows 10,2.2,639.0,UHD Graphics 750,Core i7 7500U,58.9,UHD Graphics 750,6.81,0.5516587677725119,0.6327014218009479,0.6189573459715639,0.11137440758293839,0.5976303317535545,1920,0.5857819905213271,0.17203791469194316,0.5400473933649289,0.612559241706161,0.38142180094786726,0.5881516587677726
462,546,Lenovo,Thinkpad E470,Notebook,14.0,IPS Panel Full HD 1920x1080,Core i7 7500U,8.0,256GB SSD,Nvidia GeForce 940MX,Windows 10,1.87,859.0,UHD Graphics 750,Core i7 7500U,58.9,UHD Graphics 750,6.81,0.5516587677725119,0.6327014218009479,0.357345971563981,0.514218009478673,0.25687203791469193,1920,0.5857819905213271,0.3440758293838863,0.5803317535545024,0.32720379146919426,0.33047393364928906,0.5200000000000001
463,583,Toshiba,Tecra X40-D-10H,Ultrabook,14.0,Full HD / Touchscreen 1920x1080,Core i7 7500U,16.0,512GB SSD,Intel HD Graphics 620,Windows 10,1.24,1865.0,UHD Graphics 750,Core i7 7500U,58.9,UHD Graphics 750,6.81,0.5516587677725119,0.6327014218009479,0.07061611374407584,0.8919431279620853,0.25687203791469193,1920,0.5857819905213271,0.8407582938388626,0.6181042654028437,0.12649289099526068,0.3801421800947867,0.5200000000000001
464,586,Dell,Inspiron 3567,Notebook,15.6,Full HD 1920x1080,Core i7 7500U,8.0,256GB SSD,AMD Radeon R5 M430,Linux,2.2,749.01,UHD Graphics 750,Core i7 7500U,58.9,UHD Graphics 750,6.81,0.5516587677725119,0.6327014218009479,0.6189573459715639,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.25876777251184835,0.5803317535545024,0.612559241706161,0.39009478672985776,0.5881516587677726
465,675,HP,15-bs012nv (i7-7500U/8GB/1TB/Radeon,Notebook,15.6,Full HD 1920x1080,Core i7 7500U,8.0,1TB HDD,AMD Radeon 530,Windows 10,2.1,745.0,UHD Graphics 750,Core i7 7500U,58.9,UHD Graphics 750,6.81,0.5516587677725119,0.6327014218009479,0.5218009478672986,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.25402843601895736,0.5803317535545024,0.5445497630331754,0.3896208530805687,0.5881516587677726
466,780,Samsung,Notebook 9,2 in 1 Convertible,15.0,Full HD / Touchscreen 1920x1080,Core i7 7500U,16.0,256GB SSD,AMD Radeon 540,Windows 10,1.71,1799.0,UHD Graphics 750,Core i7 7500U,58.9,UHD Graphics 750,6.81,0.5516587677725119,0.6327014218009479,0.3009478672985782,0.8919431279620853,0.3350710900473933,1920,0.5857819905213271,0.8208530805687204,0.6181042654028437,0.31118483412322273,0.39379146919431274,0.5356398104265404
467,822,Dell,Vostro 5568,Notebook,15.6,Full HD 1920x1080,Core i7 7500U,8.0,1TB HDD,Nvidia GeForce GT 940MX,Windows 10,1.98,961.0,UHD Graphics 750,Core i7 7500U,58.9,UHD Graphics 750,6.81,0.5516587677725119,0.6327014218009479,0.418957345971564,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.42274881516587676,0.5803317535545024,0.47255924170616115,0.40649289099526065,0.5881516587677726
468,831,Lenovo,Thinkpad X1,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Core i7 7500U,8.0,512GB SSD,Intel HD Graphics 620,Windows 10,1.13,2499.0,UHD Graphics 750,Core i7 7500U,58.9,UHD Graphics 750,6.81,0.5516587677725119,0.6327014218009479,0.029383886255924172,0.514218009478673,0.25687203791469193,1920,0.5857819905213271,0.9516587677725119,0.5803317535545024,0.0976303317535545,0.3912322274881516,0.5200000000000001
469,918,HP,Elitebook 820,Netbook,12.5,Full HD 1920x1080,Core i7 7500U,8.0,512GB SSD,Intel HD Graphics 620,Windows 10,1.26,1483.0,UHD Graphics 750,Core i7 7500U,58.9,UHD Graphics 750,6.81,0.5516587677725119,0.6327014218009479,0.08862559241706162,0.514218009478673,0.017061611374407582,1920,0.5857819905213271,0.7127962085308057,0.5803317535545024,0.06715639810426541,0.3193838862559242,0.47203791469194323
470,991,Asus,Q534UX-BHI7T19 (i7-7500U/16GB/2TB,2 in 1 Convertible,15.6,4K Ultra HD / Touchscreen 3840x2160,Core i7 7500U,16.0,512GB SSD +  2TB HDD,Nvidia GeForce GTX 950M,Windows 10,2.3,1799.0,UHD Graphics 750,Core i7 7500U,58.9,UHD Graphics 750,6.81,0.5516587677725119,0.6327014218009479,0.7018957345971565,0.8919431279620853,0.5976303317535545,4,0.018957345971563982,0.8208530805687204,0.6181042654028437,0.6706161137440758,0.446303317535545,0.1346919431279621
471,994,Dell,Inspiron 7579,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Core i7 7500U,12.0,512GB SSD,Intel HD Graphics 620,Windows 10,2.19,1299.0,UHD Graphics 750,Core i7 7500U,58.9,UHD Graphics 750,6.81,0.5516587677725119,0.6327014218009479,0.5729857819905213,0.7914691943127963,0.5976303317535545,1920,0.5857819905213271,0.6369668246445497,0.6080568720379147,0.5803791469194313,0.4279146919431279,0.5881516587677726
472,1074,HP,ProBook 450,Notebook,15.6,Full HD 1920x1080,Core i7 7500U,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,2.04,1070.0,UHD Graphics 750,Core i7 7500U,58.9,UHD Graphics 750,6.81,0.5516587677725119,0.6327014218009479,0.47156398104265407,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.4909952606635071,0.5803317535545024,0.5093838862559241,0.41331753554502365,0.5881516587677726
473,1165,Dell,Vostro 5568,Notebook,15.6,Full HD 1920x1080,Core i7 7500U,8.0,256GB SSD,Nvidia GeForce 940MX,Windows 10,2.18,1009.9,UHD Graphics 750,Core i7 7500U,58.9,UHD Graphics 750,6.81,0.5516587677725119,0.6327014218009479,0.5606635071090047,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.45876777251184836,0.5803317535545024,0.5717535545023696,0.4100947867298578,0.5881516587677726
474,1221,Dell,XPS 13,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Core i7 7500U,16.0,512GB SSD,Intel HD Graphics 620,Windows 10,1.2,2680.0,UHD Graphics 750,Core i7 7500U,58.9,UHD Graphics 750,6.81,0.5516587677725119,0.6327014218009479,0.04691943127962086,0.8919431279620853,0.10236966824644549,3200,0.9895734597156398,0.9658767772511848,0.6181042654028437,0.06355450236966824,0.3617535545023697,0.8121327014218009
475,1244,Dell,XPS 13,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Core i7 7500U,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.29,1477.0,UHD Graphics 750,Core i7 7500U,58.9,UHD Graphics 750,6.81,0.5516587677725119,0.6327014218009479,0.10758293838862559,0.514218009478673,0.10236966824644549,3200,0.9895734597156398,0.7099526066350711,0.5803317535545024,0.10601895734597155,0.33616113744075826,0.8121327014218009
476,1261,Dell,Inspiron 7779,2 in 1 Convertible,17.3,Full HD / Touchscreen 1920x1080,Core i7 7500U,16.0,512GB SSD,Nvidia GeForce 940MX,Windows 10,2.77,1799.0,UHD Graphics 750,Core i7 7500U,58.9,UHD Graphics 750,6.81,0.5516587677725119,0.6327014218009479,0.8862559241706162,0.8919431279620853,0.928909952606635,1920,0.5857819905213271,0.8208530805687204,0.6181042654028437,0.8990521327014218,0.5125592417061612,0.6544075829383887
477,1313,Dell,Inspiron 3567,Notebook,15.6,1366x768,Core i7 7500U,8.0,1TB HDD,AMD Radeon R5 M430,Linux,2.3,805.99,UHD Graphics 750,Core i7 7500U,58.9,UHD Graphics 750,6.81,0.5516587677725119,0.6327014218009479,0.7018957345971565,0.514218009478673,0.5976303317535545,1366,0.12132701421800947,0.3014218009478673,0.5803317535545024,0.6706161137440758,0.3943601895734597,0.2165876777251185
478,55,Acer,Aspire 3,Notebook,15.6,1366x768,Core i3 7100U,4.0,1TB HDD,Intel HD Graphics 620,Windows 10,2.4,384.0,UHD Graphics 750,Core i3 7100U,53.3,UHD Graphics 750,6.81,0.18672985781990523,0.6327014218009479,0.7663507109004739,0.11137440758293839,0.5976303317535545,1366,0.12132701421800947,0.010426540284360191,0.3575829383886256,0.715734597156398,0.47473933649289096,0.2165876777251185
479,179,Dell,Inspiron 3567,Notebook,15.6,1366x768,Core i3 7100U,8.0,1TB HDD,Intel HD Graphics 620,Windows 10,2.3,459.0,UHD Graphics 750,Core i3 7100U,53.3,UHD Graphics 750,6.81,0.18672985781990523,0.6327014218009479,0.7018957345971565,0.514218009478673,0.5976303317535545,1366,0.12132701421800947,0.04454976303317536,0.3978672985781991,0.6706161137440758,0.4781516587677725,0.2165876777251185
480,235,Asus,Pro P2540UA-XO0198T,Notebook,15.6,1366x768,Core i3 7100U,4.0,1TB HDD,Intel HD Graphics 620,Windows 10,2.37,398.99,UHD Graphics 750,Core i3 7100U,53.3,UHD Graphics 750,6.81,0.18672985781990523,0.6327014218009479,0.7464454976303316,0.11137440758293839,0.5976303317535545,1366,0.12132701421800947,0.017061611374407582,0.3575829383886256,0.7018009478672984,0.4754028436018957,0.2165876777251185
481,505,Lenovo,ThinkPad 13,Notebook,13.3,IPS Panel Full HD 1920x1080,Core i3 7100U,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.4,949.0,UHD Graphics 750,Core i3 7100U,53.3,UHD Graphics 750,6.81,0.18672985781990523,0.6327014218009479,0.16824644549763032,0.514218009478673,0.10236966824644549,1920,0.5857819905213271,0.4113744075829384,0.3978672985781991,0.14848341232227485,0.415781990521327,0.4890995260663508
482,1016,Dell,Vostro 3568,Notebook,15.6,1366x768,Core i3 7100U,4.0,128GB SSD,Intel HD Graphics 620,Windows 10,2.18,547.0,UHD Graphics 750,Core i3 7100U,53.3,UHD Graphics 750,6.81,0.18672985781990523,0.6327014218009479,0.5606635071090047,0.11137440758293839,0.5976303317535545,1366,0.12132701421800947,0.10142180094786729,0.3575829383886256,0.5717535545023696,0.4838388625592417,0.2165876777251185
483,1250,Dell,Inspiron 3567,Notebook,15.6,Touchscreen 1366x768,Core i3 7100U,8.0,1TB HDD,Intel HD Graphics 620,Windows 10,2.3,469.01,UHD Graphics 750,Core i3 7100U,53.3,UHD Graphics 750,6.81,0.18672985781990523,0.6327014218009479,0.7018957345971565,0.514218009478673,0.5976303317535545,1366,0.12132701421800947,0.05781990521327014,0.3978672985781991,0.6706161137440758,0.47947867298578195,0.2165876777251185
484,1308,Dell,Inspiron 3567,Notebook,15.6,1366x768,Core i3 7100U,6.0,1TB HDD,Intel HD Graphics 620,Windows 10,2.3,459.0,UHD Graphics 750,Core i3 7100U,53.3,UHD Graphics 750,6.81,0.18672985781990523,0.6327014218009479,0.7018957345971565,0.23507109004739338,0.5976303317535545,1366,0.12132701421800947,0.04454976303317536,0.3699526066350711,0.6706161137440758,0.4781516587677725,0.2165876777251185
485,140,Asus,FX753VD-GC086T (i5-7300HQ/8GB/1TB,Gaming,17.3,Full HD 1920x1080,Core i5 7300HQ,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,3.0,938.0,UHD Graphics 750,Core i5 7300HQ,68.1,UHD Graphics 750,6.81,0.823696682464455,0.6327014218009479,0.928909952606635,0.514218009478673,0.928909952606635,1920,0.5857819905213271,0.4023696682464455,0.716350710900474,0.928909952606635,0.38909952606635073,0.6544075829383887
486,191,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Core i5 7300HQ,8.0,256GB SSD,Nvidia GeForce GTX 1050,No OS,2.4,779.0,UHD Graphics 750,Core i5 7300HQ,68.1,UHD Graphics 750,6.81,0.823696682464455,0.6327014218009479,0.7663507109004739,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.27535545023696684,0.716350710900474,0.715734597156398,0.3101421800947867,0.5881516587677726
487,541,Asus,ROG Strix,Gaming,15.6,IPS Panel Full HD 1920x1080,Core i5 7300HQ,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.3,1649.0,UHD Graphics 750,Core i5 7300HQ,68.1,UHD Graphics 750,6.81,0.823696682464455,0.6327014218009479,0.7018957345971565,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.771090047393365,0.716350710900474,0.6706161137440758,0.35971563981042654,0.5881516587677726
488,604,Lenovo,Thinkpad T470p,Notebook,14.0,IPS Panel Full HD 1920x1080,Core i5 7300HQ,8.0,256GB SSD,Intel HD Graphics 630,Windows 10,1.7,1474.0,UHD Graphics 750,Core i5 7300HQ,68.1,UHD Graphics 750,6.81,0.823696682464455,0.6327014218009479,0.2909952606635071,0.514218009478673,0.25687203791469193,1920,0.5857819905213271,0.7071090047393365,0.716350710900474,0.2807582938388625,0.28516587677725114,0.5200000000000001
489,708,Dell,Inspiron 5577,Gaming,15.6,Full HD 1920x1080,Core i5 7300HQ,8.0,1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.56,819.0,UHD Graphics 750,Core i5 7300HQ,68.1,UHD Graphics 750,6.81,0.823696682464455,0.6327014218009479,0.8251184834123222,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.3127962085308057,0.716350710900474,0.7568720379146918,0.3138862559241706,0.5881516587677726
490,765,HP,15-cb003na (i5-7300HQ/8GB/1TB,Notebook,15.6,IPS Panel Full HD 1920x1080,Core i5 7300HQ,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.2,1099.0,UHD Graphics 750,Core i5 7300HQ,68.1,UHD Graphics 750,6.81,0.823696682464455,0.6327014218009479,0.6189573459715639,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.5146919431279621,0.716350710900474,0.612559241706161,0.33407582938388625,0.5881516587677726
491,1024,Dell,Inspiron 7567,Gaming,15.6,Full HD 1920x1080,Core i5 7300HQ,8.0,1.0TB Hybrid,Nvidia GeForce GTX 1050,Windows 10,2.65,949.0,UHD Graphics 750,Core i5 7300HQ,68.1,UHD Graphics 750,6.81,0.823696682464455,0.6327014218009479,0.8597156398104265,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.4113744075829384,0.716350710900474,0.7810900473933649,0.32374407582938386,0.5881516587677726
492,29,Dell,Latitude 5590,Ultrabook,15.6,Full HD 1920x1080,Core i7 8650U,8.0,256GB SSD +  256GB SSD,Intel UHD Graphics 620,Windows 10,1.88,1298.0,UHD Graphics 750,Core i7 8650U,62.0,UHD Graphics 750,6.81,0.6848341232227488,0.6327014218009479,0.36161137440758295,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.6322274881516587,0.6469194312796209,0.4324170616113744,0.38748815165876777,0.5881516587677726
493,42,Dell,Inspiron 7577,Gaming,15.6,IPS Panel Full HD 1920x1080,Core i7 7700HQ,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.65,1499.0,UHD Graphics 750,Core i7 7700HQ,69.2,UHD Graphics 750,6.81,0.909478672985782,0.6327014218009479,0.8597156398104265,0.8919431279620853,0.5976303317535545,1920,0.5857819905213271,0.7274881516587678,0.7970142180094786,0.7810900473933649,0.3296208530805687,0.5881516587677726
494,145,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Core i7 7700HQ,8.0,256GB SSD,Nvidia GeForce GTX 1050M,No OS,2.4,869.0,UHD Graphics 750,Core i7 7700HQ,69.2,UHD Graphics 750,6.81,0.909478672985782,0.6327014218009479,0.7663507109004739,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.35118483412322277,0.7592417061611374,0.715734597156398,0.2919905213270142,0.5881516587677726
495,156,MSI,GE73VR 7RE,Gaming,17.3,Full HD 1920x1080,Core i7 7700HQ,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.8,1890.0,UHD Graphics 750,Core i7 7700HQ,69.2,UHD Graphics 750,6.81,0.909478672985782,0.6327014218009479,0.8990521327014218,0.8919431279620853,0.928909952606635,1920,0.5857819905213271,0.8492890995260663,0.7970142180094786,0.9080094786729858,0.4080568720379147,0.6544075829383887
496,204,Dell,Inspiron 7577,Gaming,15.6,IPS Panel 4K Ultra HD 3840x2160,Core i7 7700HQ,16.0,512GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.65,1845.0,UHD Graphics 750,Core i7 7700HQ,69.2,UHD Graphics 750,6.81,0.909478672985782,0.6327014218009479,0.8597156398104265,0.8919431279620853,0.5976303317535545,4,0.018957345971563982,0.833175355450237,0.7970142180094786,0.7810900473933649,0.3401895734597156,0.1346919431279621
497,237,Lenovo,Legion Y720-15IKB,Gaming,15.6,IPS Panel Full HD 1920x1080,Core i7 7700HQ,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,3.2,1499.0,UHD Graphics 750,Core i7 7700HQ,69.2,UHD Graphics 750,6.81,0.909478672985782,0.6327014218009479,0.9398104265402845,0.8919431279620853,0.5976303317535545,1920,0.5857819905213271,0.7274881516587678,0.7970142180094786,0.8371563981042653,0.3296208530805687,0.5881516587677726
498,256,Asus,ROG G752VSK-GC493T,Gaming,17.3,Full HD 1920x1080,Core i7 7700HQ,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 980M,Windows 10,4.3,1799.0,UHD Graphics 750,Core i7 7700HQ,69.2,UHD Graphics 750,6.81,0.909478672985782,0.6327014218009479,0.976777251184834,0.8919431279620853,0.928909952606635,1920,0.5857819905213271,0.8208530805687204,0.7970142180094786,0.9624170616113743,0.40521327014218006,0.6544075829383887
499,263,MSI,GT73EVR 7RE,Gaming,17.3,Full HD 1920x1080,Core i7 7700HQ,16.0,512GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,4.14,2499.0,UHD Graphics 750,Core i7 7700HQ,69.2,UHD Graphics 750,6.81,0.909478672985782,0.6327014218009479,0.9706161137440757,0.8919431279620853,0.928909952606635,1920,0.5857819905213271,0.9516587677725119,0.7970142180094786,0.9581042654028435,0.4182938388625592,0.6544075829383887
500,296,Asus,FX753VD-GC071T (i7-7700HQ/8GB/1TB/GeForce,Gaming,17.3,Full HD 1920x1080,Core i7 7700HQ,8.0,1TB HDD,Nvidia GeForce GTX 1050,Windows 10,3.0,1187.0,UHD Graphics 750,Core i7 7700HQ,69.2,UHD Graphics 750,6.81,0.909478672985782,0.6327014218009479,0.928909952606635,0.514218009478673,0.928909952606635,1920,0.5857819905213271,0.571563981042654,0.7592417061611374,0.928909952606635,0.38028436018957346,0.6544075829383887
501,306,Asus,Rog GL702VS-GC095T,Gaming,17.3,Full HD 1920x1080,Core i7 7700HQ,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,2.9,2122.0,UHD Graphics 750,Core i7 7700HQ,69.2,UHD Graphics 750,6.81,0.909478672985782,0.6327014218009479,0.9146919431279621,0.8919431279620853,0.928909952606635,1920,0.5857819905213271,0.9014218009478673,0.7970142180094786,0.918957345971564,0.4132701421800948,0.6544075829383887
502,358,MSI,GP72MVR 7RFX,Gaming,17.3,Full HD 1920x1080,Core i7 7700HQ,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.7,1409.0,UHD Graphics 750,Core i7 7700HQ,69.2,UHD Graphics 750,6.81,0.909478672985782,0.6327014218009479,0.8734597156398104,0.514218009478673,0.928909952606635,1920,0.5857819905213271,0.6900473933649289,0.7592417061611374,0.8900947867298578,0.3921327014218009,0.6544075829383887
503,388,Asus,ROG Strix,Gaming,15.6,IPS Panel Full HD 1920x1080,Core i7 7700HQ,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.3,1655.0,UHD Graphics 750,Core i7 7700HQ,69.2,UHD Graphics 750,6.81,0.909478672985782,0.6327014218009479,0.7018957345971565,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.776303317535545,0.7592417061611374,0.6706161137440758,0.3345023696682464,0.5881516587677726
504,417,Lenovo,ThinkPad P51,Workstation,15.6,Full HD 1920x1080,Core i7 7700HQ,8.0,512GB SSD,Nvidia Quadro M1200,Windows 10,2.67,1925.0,UHD Graphics 750,Core i7 7700HQ,69.2,UHD Graphics 750,6.81,0.909478672985782,0.6327014218009479,0.8644549763033176,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.8635071090047393,0.7592417061611374,0.7844075829383885,0.34322274881516585,0.5881516587677726
505,418,Lenovo,Thinkpad T470p,Ultrabook,14.0,IPS Panel Full HD 2560x1440,Core i7 7700HQ,8.0,512GB SSD,Nvidia GeForce GT 940MX,Windows 10,1.7,1943.0,UHD Graphics 750,Core i7 7700HQ,69.2,UHD Graphics 750,6.81,0.909478672985782,0.6327014218009479,0.2909952606635071,0.514218009478673,0.25687203791469193,2560,0.9682464454976304,0.8663507109004739,0.7592417061611374,0.2807582938388625,0.27535545023696684,0.8259715639810428
506,483,Dell,Precision M5520,Workstation,15.6,Full HD 1920x1080,Core i7 7700HQ,8.0,256GB SSD,Nvidia Quadro M1200,Windows 10,1.78,2408.0,UHD Graphics 750,Core i7 7700HQ,69.2,UHD Graphics 750,6.81,0.909478672985782,0.6327014218009479,0.3113744075829384,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.9383886255924171,0.7592417061611374,0.3972511848341232,0.35071090047393366,0.5881516587677726
507,494,Dell,XPS 15,Notebook,15.6,Full HD 1920x1080,Core i7 7700HQ,16.0,512GB SSD,Nvidia GeForce GTX 1050,Windows 10,2.06,1899.0,UHD Graphics 750,Core i7 7700HQ,69.2,UHD Graphics 750,6.81,0.909478672985782,0.6327014218009479,0.4895734597156398,0.8919431279620853,0.5976303317535545,1920,0.5857819905213271,0.8549763033175356,0.7970142180094786,0.5219905213270142,0.3423696682464455,0.5881516587677726
508,537,Dell,Alienware 17,Gaming,17.3,IPS Panel Full HD 1920x1080,Core i7 7700HQ,16.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,4.42,3012.77,UHD Graphics 750,Core i7 7700HQ,69.2,UHD Graphics 750,6.81,0.909478672985782,0.6327014218009479,0.9895734597156398,0.8919431279620853,0.928909952606635,1920,0.5857819905213271,0.9867298578199052,0.7970142180094786,0.9713744075829384,0.42180094786729855,0.6544075829383887
509,593,HP,Omen 17-AN010nv,Gaming,17.3,IPS Panel Full HD 1920x1080,Core i7 7700HQ,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,3.78,1498.0,UHD Graphics 750,Core i7 7700HQ,69.2,UHD Graphics 750,6.81,0.909478672985782,0.6327014218009479,0.9639810426540285,0.8919431279620853,0.928909952606635,1920,0.5857819905213271,0.7199052132701422,0.7970142180094786,0.9534597156398105,0.39511848341232225,0.6544075829383887
510,622,Asus,FX753VD-GC007T (i7-7700HQ/8GB/1TB,Gaming,17.3,Full HD 1920x1080,Core i7 7700HQ,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,3.0,1168.0,UHD Graphics 750,Core i7 7700HQ,69.2,UHD Graphics 750,6.81,0.909478672985782,0.6327014218009479,0.928909952606635,0.514218009478673,0.928909952606635,1920,0.5857819905213271,0.5611374407582939,0.7592417061611374,0.928909952606635,0.3792417061611374,0.6544075829383887
511,655,Razer,Blade Pro,Gaming,14.0,Full HD 1920x1080,Core i7 7700HQ,16.0,256GB SSD,Nvidia GeForce GTX 1060,Windows 10,1.95,2599.0,UHD Graphics 750,Core i7 7700HQ,69.2,UHD Graphics 750,6.81,0.909478672985782,0.6327014218009479,0.40568720379146916,0.8919431279620853,0.25687203791469193,1920,0.5857819905213271,0.9597156398104265,0.7970142180094786,0.361042654028436,0.2846919431279621,0.5200000000000001
512,799,Asus,FX502VM-DM560T (i7-7700HQ/8GB/1TB,Gaming,15.6,Full HD 1920x1080,Core i7 7700HQ,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX1060,Windows 10,2.24,1339.0,UHD Graphics 750,Core i7 7700HQ,69.2,UHD Graphics 750,6.81,0.909478672985782,0.6327014218009479,0.6720379146919432,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.6507109004739337,0.7592417061611374,0.6497156398104266,0.3219431279620853,0.5881516587677726
513,817,Dell,Inspiron 7567,Gaming,15.6,4K Ultra HD 3840x2160,Core i7 7700HQ,16.0,512GB SSD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.62,1679.0,UHD Graphics 750,Core i7 7700HQ,69.2,UHD Graphics 750,6.81,0.909478672985782,0.6327014218009479,0.8469194312796209,0.8919431279620853,0.5976303317535545,4,0.018957345971563982,0.7819905213270143,0.7970142180094786,0.7721327014218009,0.3350710900473934,0.1346919431279621
514,851,Dell,Alienware 17,Gaming,17.3,IPS Panel Full HD 1920x1080,Core i7 7700HQ,32.0,512GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,4.42,3072.89,UHD Graphics 750,Core i7 7700HQ,69.2,UHD Graphics 750,6.81,0.909478672985782,0.6327014218009479,0.9895734597156398,0.9919431279620854,0.928909952606635,1920,0.5857819905213271,0.9876777251184834,0.8070142180094786,0.9713744075829384,0.42189573459715635,0.6544075829383887
515,908,Dell,Inspiron 7567,Gaming,15.6,Full HD 1920x1080,Core i7 7700HQ,8.0,1TB HDD,Nvidia GeForce GTX 1050Ti,Linux,2.62,929.0,UHD Graphics 750,Core i7 7700HQ,69.2,UHD Graphics 750,6.81,0.909478672985782,0.6327014218009479,0.8469194312796209,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.3971563981042654,0.7592417061611374,0.7721327014218009,0.29658767772511846,0.5881516587677726
516,932,Dell,Inspiron 7567,Gaming,15.6,Full HD 1920x1080,Core i7 7700HQ,16.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.6,1349.0,UHD Graphics 750,Core i7 7700HQ,69.2,UHD Graphics 750,6.81,0.909478672985782,0.6327014218009479,0.8364928909952607,0.8919431279620853,0.5976303317535545,1920,0.5857819905213271,0.6597156398104265,0.7970142180094786,0.7648341232227488,0.3228436018957346,0.5881516587677726
