,Unnamed: 0,Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price_euros,Approx Gpu,Model_x,Benchmark_x,Model_y,Benchmark_y,Cpu percentile,Gpu percentile,Weight percentile,Ram percentile,Size percentile,Pixels,Pixel percentile
537,1271,Lenovo,ThinkPad L460,Notebook,14.0,IPS Panel Full HD 1920x1080,Core i5 6200U,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.9,1072.0,UHD Graphics 750,Core i5 6200U,53.0,UHD Graphics 750,6.81,0.13696682464454976,0.6327014218009479,0.3744075829383886,0.514218009478673,0.25687203791469193,1920,0.5857819905213271
538,243,Asus,ROG G703VI-E5062T,Gaming,17.3,Full HD 1920x1080,Core i7 7820HK,32.0,512GB SSD +  1TB HDD,Nvidia GeForce GTX 1080,Windows 10,4.7,3890.0,UHD Graphics 750,Core i7 7820HK,73.4,UHD Graphics 750,6.81,0.9971563981042654,0.6327014218009479,1.0,0.9919431279620854,0.928909952606635,1920,0.5857819905213271
539,431,Dell,Alienware 17,Gaming,17.3,IPS Panel 2560x1440,Core i7 7820HK,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,4.42,2799.0,UHD Graphics 750,Core i7 7820HK,73.4,UHD Graphics 750,6.81,0.9971563981042654,0.6327014218009479,0.9895734597156398,0.8919431279620853,0.928909952606635,2560,0.9682464454976304
540,585,MSI,GT73VR Titan,Gaming,17.3,Full HD 1920x1080,Core i7 7820HK,16.0,512GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,4.14,2729.0,UHD Graphics 750,Core i7 7820HK,73.4,UHD Graphics 750,6.81,0.9971563981042654,0.6327014218009479,0.9706161137440757,0.8919431279620853,0.928909952606635,1920,0.5857819905213271
541,360,Toshiba,Tecra A50-C-21G,Notebook,15.6,IPS Panel Full HD 1920x1080,Core i7 6500U,16.0,512GB SSD,Nvidia GeForce 930M,Windows 10,2.4,1403.0,UHD Graphics 750,Core i7 6500U,55.6,UHD Graphics 750,6.81,0.25118483412322273,0.6327014218009479,0.7663507109004739,0.8919431279620853,0.5976303317535545,1920,0.5857819905213271
542,413,Toshiba,Portege Z30-C-16P,Ultrabook,13.3,Full HD 1920x1080,Core i7 6500U,16.0,512GB SSD,Intel HD Graphics 520,Windows 10,1.2,1747.0,UHD Graphics 750,Core i7 6500U,55.6,UHD Graphics 750,6.81,0.25118483412322273,0.6327014218009479,0.04691943127962086,0.8919431279620853,0.10236966824644549,1920,0.5857819905213271
543,935,HP,EliteBook 850,Ultrabook,15.6,Full HD 1920x1080,Core i7 6500U,8.0,256GB SSD,AMD Radeon R7 M365X,Windows 10,1.84,1296.99,UHD Graphics 750,Core i7 6500U,55.6,UHD Graphics 750,6.81,0.25118483412322273,0.6327014218009479,0.3341232227488152,0.514218009478673,0.5976303317535545,1920,0.5857819905213271
544,1054,Lenovo,Yoga 500-15ISK,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Core i7 6500U,4.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.8,847.0,UHD Graphics 750,Core i7 6500U,55.6,UHD Graphics 750,6.81,0.25118483412322273,0.6327014218009479,0.32085308056872036,0.11137440758293839,0.5976303317535545,1920,0.5857819905213271
545,1317,Lenovo,Yoga 900-13ISK,2 in 1 Convertible,13.3,IPS Panel Quad HD+ / Touchscreen 3200x1800,Core i7 6500U,16.0,512GB SSD,Intel HD Graphics 520,Windows 10,1.3,1499.0,UHD Graphics 750,Core i7 6500U,55.6,UHD Graphics 750,6.81,0.25118483412322273,0.6327014218009479,0.11895734597156399,0.8919431279620853,0.10236966824644549,3200,0.9895734597156398
546,1156,Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,IPS Panel Touchscreen 2560x1440,Core i7 6600U,16.0,512GB SSD,Intel HD Graphics 520,Windows 10,2.8,2440.0,UHD Graphics 750,Core i7 6600U,54.7,UHD Graphics 750,6.81,0.21753554502369668,0.6327014218009479,0.8990521327014218,0.8919431279620853,0.25687203791469193,2560,0.9682464454976304
547,1175,Lenovo,ThinkPad T460s,Ultrabook,14.0,Full HD 1920x1080,Core i7 6600U,12.0,512GB SSD,Intel HD Graphics 520,Windows 7,1.4,2299.0,UHD Graphics 750,Core i7 6600U,54.7,UHD Graphics 750,6.81,0.21753554502369668,0.6327014218009479,0.16824644549763032,0.7914691943127963,0.25687203791469193,1920,0.5857819905213271
548,1178,Lenovo,ThinkPad T460,Ultrabook,14.0,Full HD 1920x1080,Core i7 6600U,8.0,256GB SSD,Intel HD Graphics 520,Windows 7,1.7,1499.0,UHD Graphics 750,Core i7 6600U,54.7,UHD Graphics 750,6.81,0.21753554502369668,0.6327014218009479,0.2909952606635071,0.514218009478673,0.25687203791469193,1920,0.5857819905213271
549,1238,Lenovo,Thinkpad T560,Notebook,15.6,IPS Panel Full HD 1920x1080,Core i7 6600U,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,2.3,1529.0,UHD Graphics 750,Core i7 6600U,54.7,UHD Graphics 750,6.81,0.21753554502369668,0.6327014218009479,0.7018957345971565,0.514218009478673,0.5976303317535545,1920,0.5857819905213271
550,302,Dell,Precision 7720,Workstation,17.3,Full HD 1920x1080,Core i7 7820HQ,16.0,256GB SSD,Nvidia Quadro M1200,Windows 10,3.42,2884.86,UHD Graphics 750,Core i7 7820HQ,70.8,UHD Graphics 750,6.81,0.9914691943127962,0.6327014218009479,0.9535545023696683,0.8919431279620853,0.928909952606635,1920,0.5857819905213271
551,441,Lenovo,Thinkpad P51,Notebook,15.6,Full HD 1920x1080,Core i7 7820HQ,16.0,512GB SSD,Nvidia Quadro M2200M,Windows 10,2.5,2449.0,UHD Graphics 750,Core i7 7820HQ,70.8,UHD Graphics 750,6.81,0.9914691943127962,0.6327014218009479,0.8052132701421801,0.8919431279620853,0.5976303317535545,1920,0.5857819905213271
552,459,HP,ProBook 650,Workstation,15.6,IPS Panel Full HD 1920x1080,Core i7 7820HQ,8.0,512GB SSD,Intel HD Graphics 620,Windows 10,2.31,1534.0,UHD Graphics 750,Core i7 7820HQ,70.8,UHD Graphics 750,6.81,0.9914691943127962,0.6327014218009479,0.7246445497630332,0.514218009478673,0.5976303317535545,1920,0.5857819905213271
553,471,Lenovo,Thinkpad P51,Notebook,15.6,Full HD 1920x1080,Core i7 7820HQ,8.0,256GB SSD,Nvidia Quadro M2200M,Windows 10,2.67,2090.0,UHD Graphics 750,Core i7 7820HQ,70.8,UHD Graphics 750,6.81,0.9914691943127962,0.6327014218009479,0.8644549763033176,0.514218009478673,0.5976303317535545,1920,0.5857819905213271
554,311,HP,EliteBook x360,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Core i7 7600U,16.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.28,1975.0,UHD Graphics 750,Core i7 7600U,58.6,UHD Graphics 750,6.81,0.4815165876777251,0.6327014218009479,0.1,0.8919431279620853,0.10236966824644549,1920,0.5857819905213271
555,678,Microsoft,Surface Laptop,Ultrabook,13.5,Touchscreen 2256x1504,Core i7 7600U,8.0,256GB SSD,Intel Iris Plus Graphics 640,Windows 10 S,1.252,1867.85,UHD Graphics 750,Core i7 7600U,58.6,UHD Graphics 750,6.81,0.4815165876777251,0.6327014218009479,0.08056872037914692,0.514218009478673,0.17251184834123223,2256,0.9545023696682464
556,752,Lenovo,Thinkpad P51s,Workstation,15.6,IPS Panel 4K Ultra HD 3840x2160,Core i7 7600U,16.0,1TB SSD,Nvidia Quadro M520M,Windows 10,2.5,3299.0,UHD Graphics 750,Core i7 7600U,58.6,UHD Graphics 750,6.81,0.4815165876777251,0.6327014218009479,0.8052132701421801,0.8919431279620853,0.5976303317535545,4,0.018957345971563982
557,573,Dell,Latitude 5580,Notebook,15.6,1366x768,Core i5 7300U,4.0,500GB HDD,Intel HD Graphics 620,Windows 10,1.93,959.0,UHD Graphics 750,Core i5 7300U,56.9,UHD Graphics 750,6.81,0.2895734597156398,0.6327014218009479,0.395260663507109,0.11137440758293839,0.5976303317535545,1366,0.12132701421800947
558,588,Dell,Latitude 5580,Notebook,15.6,1366x768,Core i5 7300U,8.0,500GB HDD,Intel HD Graphics 620,Windows 10,1.9,1008.52,UHD Graphics 750,Core i5 7300U,56.9,UHD Graphics 750,6.81,0.2895734597156398,0.6327014218009479,0.3744075829383886,0.514218009478673,0.5976303317535545,1366,0.12132701421800947
559,621,Dell,Latitude 5580,Notebook,15.6,1366x768,Core i5 7300U,4.0,500GB HDD,Intel HD Graphics 620,Linux,1.93,869.0,UHD Graphics 750,Core i5 7300U,56.9,UHD Graphics 750,6.81,0.2895734597156398,0.6327014218009479,0.395260663507109,0.11137440758293839,0.5976303317535545,1366,0.12132701421800947
560,724,Dell,Latitude 5580,Notebook,15.6,Full HD 1920x1080,Core i5 7300U,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.9,1179.0,UHD Graphics 750,Core i5 7300U,56.9,UHD Graphics 750,6.81,0.2895734597156398,0.6327014218009479,0.3744075829383886,0.514218009478673,0.5976303317535545,1920,0.5857819905213271
561,814,HP,EliteBook 820,Netbook,12.5,1366x768,Core i5 7300U,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.26,1389.0,UHD Graphics 750,Core i5 7300U,56.9,UHD Graphics 750,6.81,0.2895734597156398,0.6327014218009479,0.08862559241706162,0.514218009478673,0.017061611374407582,1366,0.12132701421800947
562,872,HP,EliteBook 850,Notebook,15.6,Full HD 1920x1080,Core i5 7300U,8.0,256GB SSD,AMD Radeon R7 M465,Windows 10,1.84,1349.0,UHD Graphics 750,Core i5 7300U,56.9,UHD Graphics 750,6.81,0.2895734597156398,0.6327014218009479,0.3341232227488152,0.514218009478673,0.5976303317535545,1920,0.5857819905213271
563,912,Dell,XPS 13,2 in 1 Convertible,13.3,Quad HD+ / Touchscreen 3200x1800,Core i7 7Y75,8.0,512GB SSD,Intel HD Graphics 615,Windows 10,1.24,2013.1,UHD Graphics 750,Core i7 7Y75,43.8,UHD Graphics 750,6.81,0.002843601895734597,0.6327014218009479,0.07061611374407584,0.514218009478673,0.10236966824644549,3200,0.9895734597156398
564,984,Dell,XPS 13,2 in 1 Convertible,13.3,Quad HD+ / Touchscreen 3200x1800,Core i7 7Y75,16.0,512GB SSD,Intel HD Graphics 615,Windows 10,1.22,1899.0,UHD Graphics 750,Core i7 7Y75,43.8,UHD Graphics 750,6.81,0.002843601895734597,0.6327014218009479,0.061611374407582936,0.8919431279620853,0.10236966824644549,3200,0.9895734597156398
565,465,Microsoft,Surface Laptop,Ultrabook,13.5,Touchscreen 2256x1504,Core i7 7660U,8.0,256GB SSD,Intel Iris Plus Graphics 640,Windows 10 S,1.25,1799.0,UHD Graphics 750,Core i7 7660U,53.6,UHD Graphics 750,6.81,0.2056872037914692,0.6327014218009479,0.07582938388625593,0.514218009478673,0.17251184834123223,2256,0.9545023696682464
566,666,Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,IPS Panel Full HD 1920x1080,Core i7 6700HQ,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 960,Windows 10,3.31,1196.0,UHD Graphics 750,Core i7 6700HQ,65.9,UHD Graphics 750,6.81,0.7810426540284361,0.6327014218009479,0.94739336492891,0.514218009478673,0.5976303317535545,1920,0.5857819905213271
567,766,HP,ZBook 15,Workstation,15.6,Full HD 1920x1080,Core i7 6700HQ,8.0,256GB SSD,Nvidia Quadro M1000M,Windows 7,2.59,1561.0,UHD Graphics 750,Core i7 6700HQ,65.9,UHD Graphics 750,6.81,0.7810426540284361,0.6327014218009479,0.828909952606635,0.514218009478673,0.5976303317535545,1920,0.5857819905213271
568,776,Dell,Inspiron 7559,Gaming,15.6,IPS Panel Touchscreen / 4K Ultra HD 3840x2160,Core i7 6700HQ,16.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 960M,Windows 10,2.72,1099.0,UHD Graphics 750,Core i7 6700HQ,65.9,UHD Graphics 750,6.81,0.7810426540284361,0.6327014218009479,0.8805687203791469,0.8919431279620853,0.5976303317535545,4,0.018957345971563982
569,1073,MSI,GT62VR 6RD,Gaming,15.6,Full HD 1920x1080,Core i7 6700HQ,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.94,1819.0,UHD Graphics 750,Core i7 6700HQ,65.9,UHD Graphics 750,6.81,0.7810426540284361,0.6327014218009479,0.9199052132701422,0.8919431279620853,0.5976303317535545,1920,0.5857819905213271
570,1079,MSI,GS63VR 6RF,Gaming,15.6,Full HD 1920x1080,Core i7 6700HQ,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,1.8,1929.0,UHD Graphics 750,Core i7 6700HQ,65.9,UHD Graphics 750,6.81,0.7810426540284361,0.6327014218009479,0.32085308056872036,0.8919431279620853,0.5976303317535545,1920,0.5857819905213271
571,1083,Dell,Alienware 15,Gaming,15.6,4K Ultra HD 3840x2160,Core i7 6700HQ,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 970M,Windows 10,3.21,1329.0,UHD Graphics 750,Core i7 6700HQ,65.9,UHD Graphics 750,6.81,0.7810426540284361,0.6327014218009479,0.9431279620853081,0.8919431279620853,0.5976303317535545,4,0.018957345971563982
572,1121,MSI,GE72 Apache,Gaming,17.3,Full HD 1920x1080,Core i7 6700HQ,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 960M,Windows 10,2.9,1511.19,UHD Graphics 750,Core i7 6700HQ,65.9,UHD Graphics 750,6.81,0.7810426540284361,0.6327014218009479,0.9146919431279621,0.514218009478673,0.928909952606635,1920,0.5857819905213271
573,1195,Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,IPS Panel Full HD 1920x1080,Core i7 6700HQ,16.0,512GB SSD,Nvidia GeForce GTX 960,Windows 10,3.31,1305.0,UHD Graphics 750,Core i7 6700HQ,65.9,UHD Graphics 750,6.81,0.7810426540284361,0.6327014218009479,0.94739336492891,0.8919431279620853,0.5976303317535545,1920,0.5857819905213271
574,1196,MSI,GS60 Ghost,Gaming,15.6,Full HD 1920x1080,Core i7 6700HQ,16.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 970M,Windows 10,1.91,2153.37,UHD Graphics 750,Core i7 6700HQ,65.9,UHD Graphics 750,6.81,0.7810426540284361,0.6327014218009479,0.38862559241706157,0.8919431279620853,0.5976303317535545,1920,0.5857819905213271
575,1203,Asus,Rog GL552VW-DM201T,Gaming,15.6,IPS Panel Full HD 1920x1080,Core i7 6700HQ,8.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 960M,Windows 10,2.591,909.0,UHD Graphics 750,Core i7 6700HQ,65.9,UHD Graphics 750,6.81,0.7810426540284361,0.6327014218009479,0.8312796208530806,0.514218009478673,0.5976303317535545,1920,0.5857819905213271
576,1246,Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Core i7 6700HQ,16.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 960M,Windows 10,2.6,1029.0,UHD Graphics 750,Core i7 6700HQ,65.9,UHD Graphics 750,6.81,0.7810426540284361,0.6327014218009479,0.8364928909952607,0.8919431279620853,0.5976303317535545,1920,0.5857819905213271
577,1265,Asus,Rog GL502VS,Gaming,15.6,IPS Panel Full HD 1920x1080,Core i7 6700HQ,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,2.34,2325.0,UHD Graphics 750,Core i7 6700HQ,65.9,UHD Graphics 750,6.81,0.7810426540284361,0.6327014218009479,0.7364928909952607,0.8919431279620853,0.5976303317535545,1920,0.5857819905213271
578,1283,Lenovo,IdeaPad Y700-15ISK,Notebook,15.6,IPS Panel Full HD 1920x1080,Core i7 6700HQ,8.0,1TB HDD,Nvidia GeForce GTX 960M,Windows 10,2.6,899.0,UHD Graphics 750,Core i7 6700HQ,65.9,UHD Graphics 750,6.81,0.7810426540284361,0.6327014218009479,0.8364928909952607,0.514218009478673,0.5976303317535545,1920,0.5857819905213271
579,1297,Lenovo,IdeaPad Y700-15ISK,Notebook,15.6,IPS Panel Full HD 1920x1080,Core i7 6700HQ,8.0,1TB HDD,Nvidia GeForce GTX 960M,Windows 10,2.6,899.0,UHD Graphics 750,Core i7 6700HQ,65.9,UHD Graphics 750,6.81,0.7810426540284361,0.6327014218009479,0.8364928909952607,0.514218009478673,0.5976303317535545,1920,0.5857819905213271
580,1311,Lenovo,IdeaPad Y700-15ISK,Notebook,15.6,IPS Panel Full HD 1920x1080,Core i7 6700HQ,8.0,1TB HDD,Nvidia GeForce GTX 960M,Windows 10,2.6,899.0,UHD Graphics 750,Core i7 6700HQ,65.9,UHD Graphics 750,6.81,0.7810426540284361,0.6327014218009479,0.8364928909952607,0.514218009478673,0.5976303317535545,1920,0.5857819905213271
581,482,Dell,Latitude E5470,Notebook,14.0,1366x768,Core i3 6100U,8.0,128GB SSD,Intel HD Graphics 520,Windows 10,1.79,740.0,UHD Graphics 750,Core i3 6100U,51.7,UHD Graphics 750,6.81,0.08957345971563982,0.6327014218009479,0.3127962085308057,0.514218009478673,0.25687203791469193,1366,0.12132701421800947
582,1034,Dell,Inspiron 5568,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Core i3 6100U,4.0,1TB HDD,Intel HD Graphics 520,Windows 10,2.08,795.99,UHD Graphics 750,Core i3 6100U,51.7,UHD Graphics 750,6.81,0.08957345971563982,0.6327014218009479,0.4981042654028436,0.11137440758293839,0.5976303317535545,1920,0.5857819905213271
583,610,MSI,Laptop MSI,Gaming,17.3,Full HD 1920x1080,Core i7 6820HK,16.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 970M,Windows 10,4.14,2199.0,UHD Graphics 750,Core i7 6820HK,69.7,UHD Graphics 750,6.81,0.9843601895734596,0.6327014218009479,0.9706161137440757,0.8919431279620853,0.928909952606635,1920,0.5857819905213271
584,658,Asus,ROG G701VI,Gaming,17.3,IPS Panel Full HD 1920x1080,Core i7 6820HK,32.0,512GB SSD,Nvidia GeForce GTX 1080,Windows 10,3.8,2799.0,UHD Graphics 750,Core i7 6820HK,69.7,UHD Graphics 750,6.81,0.9843601895734596,0.6327014218009479,0.966824644549763,0.9919431279620854,0.928909952606635,1920,0.5857819905213271
585,913,Asus,G701VO-IH74K (i7-6820HK/32GB/2x,Gaming,17.3,IPS Panel Full HD 1920x1080,Core i7 6820HK,32.0,256GB SSD +  256GB SSD,Nvidia GeForce GTX 980M,Windows 10,3.58,1279.0,UHD Graphics 750,Core i7 6820HK,69.7,UHD Graphics 750,6.81,0.9843601895734596,0.6327014218009479,0.9587677725118483,0.9919431279620854,0.928909952606635,1920,0.5857819905213271
586,1061,MSI,GT72S Dominator,Gaming,17.3,IPS Panel Full HD 1920x1080,Core i7 6820HK,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 980M,Windows 10,3.78,1545.64,UHD Graphics 750,Core i7 6820HK,69.7,UHD Graphics 750,6.81,0.9843601895734596,0.6327014218009479,0.9639810426540285,0.8919431279620853,0.928909952606635,1920,0.5857819905213271
587,1081,Asus,ROG G701VO,Gaming,17.3,IPS Panel Full HD 1920x1080,Core i7 6820HK,64.0,1TB SSD,Nvidia GeForce GTX 980 ,Windows 10,3.58,3975.0,UHD Graphics 750,Core i7 6820HK,69.7,UHD Graphics 750,6.81,0.9843601895734596,0.6327014218009479,0.9587677725118483,1.0,0.928909952606635,1920,0.5857819905213271
588,1131,Lenovo,IdeaPad Y900-17ISK,Gaming,17.3,IPS Panel Full HD 1920x1080,Core i7 6820HK,16.0,256GB SSD +  1.0TB Hybrid,Nvidia GeForce GTX 980M,Windows 10,4.6,2749.99,UHD Graphics 750,Core i7 6820HK,69.7,UHD Graphics 750,6.81,0.9843601895734596,0.6327014218009479,0.9976303317535544,0.8919431279620853,0.928909952606635,1920,0.5857819905213271
589,974,Toshiba,Portege Z30-C-16Z,Notebook,13.3,Full HD 1920x1080,Core i5 6300U,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.2,1535.0,UHD Graphics 750,Core i5 6300U,52.8,UHD Graphics 750,6.81,0.0995260663507109,0.6327014218009479,0.04691943127962086,0.514218009478673,0.10236966824644549,1920,0.5857819905213271
590,1019,HP,EliteBook 840,Notebook,14.0,1366x768,Core i5 6300U,4.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.48,1099.99,UHD Graphics 750,Core i5 6300U,52.8,UHD Graphics 750,6.81,0.0995260663507109,0.6327014218009479,0.2,0.11137440758293839,0.25687203791469193,1366,0.12132701421800947
591,1038,Dell,Latitude E5570,Notebook,15.6,Full HD 1920x1080,Core i5 6300U,8.0,500GB HDD,Intel HD Graphics 520,Windows 10,2.09,1046.44,UHD Graphics 750,Core i5 6300U,52.8,UHD Graphics 750,6.81,0.0995260663507109,0.6327014218009479,0.5018957345971564,0.514218009478673,0.5976303317535545,1920,0.5857819905213271
592,1052,Dell,Latitude E5570,Notebook,15.6,Full HD 1920x1080,Core i5 6300U,8.0,256GB SSD,Intel HD Graphics 520,Windows 7,2.09,1062.95,UHD Graphics 750,Core i5 6300U,52.8,UHD Graphics 750,6.81,0.0995260663507109,0.6327014218009479,0.5018957345971564,0.514218009478673,0.5976303317535545,1920,0.5857819905213271
593,1206,Dell,XPS 13,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Core i5 6300U,8.0,256GB SSD,Intel HD Graphics 520,Linux,1.23,1099.0,UHD Graphics 750,Core i5 6300U,52.8,UHD Graphics 750,6.81,0.0995260663507109,0.6327014218009479,0.06587677725118483,0.514218009478673,0.10236966824644549,3200,0.9895734597156398
594,954,HP,Omen 17-W006na,Gaming,17.3,IPS Panel Full HD 1920x1080,Core i5 6300HQ,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 965M,Windows 10,2.75,1399.0,UHD Graphics 750,Core i5 6300HQ,64.1,UHD Graphics 750,6.81,0.7573459715639811,0.6327014218009479,0.8843601895734596,0.514218009478673,0.928909952606635,1920,0.5857819905213271
595,115,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Core i5 7200U,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.37,1399.0,Radeon 540,Core i5 7200U,57.6,Radeon 540,9.83,0.38578199052132706,0.809004739336493,0.15355450236966825,0.514218009478673,0.10236966824644549,1920,0.5857819905213271
596,141,Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,Full HD 1920x1080,Core i5 7200U,4.0,1TB HDD,Nvidia GeForce 920MX,No OS,2.2,499.0,Radeon 540,Core i5 7200U,57.6,Radeon 540,9.83,0.38578199052132706,0.809004739336493,0.6189573459715639,0.11137440758293839,0.5976303317535545,1920,0.5857819905213271
597,369,HP,250 G6,Notebook,15.6,Full HD 1920x1080,Core i5 7200U,8.0,1TB HDD,Intel HD Graphics 620,Windows 10,1.86,639.0,Radeon 540,Core i5 7200U,57.6,Radeon 540,9.83,0.38578199052132706,0.809004739336493,0.3492890995260664,0.514218009478673,0.5976303317535545,1920,0.5857819905213271
598,720,Dell,Vostro 5568,Notebook,15.6,Full HD 1920x1080,Core i5 7200U,8.0,1TB HDD,Intel HD Graphics 620,Linux,1.98,726.0,Radeon 540,Core i5 7200U,57.6,Radeon 540,9.83,0.38578199052132706,0.809004739336493,0.418957345971564,0.514218009478673,0.5976303317535545,1920,0.5857819905213271
599,723,Lenovo,Thinkpad E470,Notebook,14.0,IPS Panel Full HD 1920x1080,Core i5 7200U,8.0,256GB SSD,Nvidia GeForce 920MX,Windows 10,1.87,857.07,Radeon 540,Core i5 7200U,57.6,Radeon 540,9.83,0.38578199052132706,0.809004739336493,0.357345971563981,0.514218009478673,0.25687203791469193,1920,0.5857819905213271
600,889,Dell,Vostro 5568,Notebook,15.6,Full HD 1920x1080,Core i5 7200U,4.0,128GB SSD +  1TB HDD,Nvidia GeForce 940MX,Windows 10,2.18,912.5,Radeon 540,Core i5 7200U,57.6,Radeon 540,9.83,0.38578199052132706,0.809004739336493,0.5606635071090047,0.11137440758293839,0.5976303317535545,1920,0.5857819905213271
601,1020,HP,ProBook 640,Notebook,14.0,Full HD 1920x1080,Core i5 7200U,4.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.95,1205.0,Radeon 540,Core i5 7200U,57.6,Radeon 540,9.83,0.38578199052132706,0.809004739336493,0.40568720379146916,0.11137440758293839,0.25687203791469193,1920,0.5857819905213271
602,277,Dell,Inspiron 3576,Notebook,15.6,Full HD 1920x1080,Core i7 8550U,8.0,256GB SSD,AMD Radeon 520,Linux,2.14,735.07,Radeon 540,Core i7 8550U,61.5,Radeon 540,9.83,0.6497630331753554,0.809004739336493,0.542654028436019,0.514218009478673,0.5976303317535545,1920,0.5857819905213271
603,461,Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,Core i7 8550U,8.0,128GB SSD +  1TB HDD,AMD Radeon 530,Windows 10,2.36,979.0,Radeon 540,Core i7 8550U,61.5,Radeon 540,9.83,0.6497630331753554,0.809004739336493,0.7407582938388626,0.514218009478673,0.5976303317535545,1920,0.5857819905213271
604,1189,HP,ProBook 450,Notebook,15.6,Full HD 1920x1080,Core i7 8550U,16.0,512GB SSD,Intel UHD Graphics 620,Windows 10,2.1,1159.0,Radeon 540,Core i7 8550U,61.5,Radeon 540,9.83,0.6497630331753554,0.809004739336493,0.5218009478672986,0.8919431279620853,0.5976303317535545,1920,0.5857819905213271
605,105,Dell,Inspiron 3576,Notebook,15.6,Full HD 1920x1080,Core i5 8250U,8.0,1TB HDD,AMD Radeon 520,Linux,2.2,647.0,Radeon 540,Core i5 8250U,62.9,Radeon 540,9.83,0.7199052132701422,0.809004739336493,0.6189573459715639,0.514218009478673,0.5976303317535545,1920,0.5857819905213271
606,197,Lenovo,IdeaPad 320-17IKBR,Notebook,17.3,1600x900,Core i5 8250U,8.0,256GB SSD,Nvidia GeForce MX150,No OS,2.8,698.0,Radeon 540,Core i5 8250U,62.9,Radeon 540,9.83,0.7199052132701422,0.809004739336493,0.8990521327014218,0.514218009478673,0.928909952606635,1600,0.21327014218009477
607,1234,Acer,E5 774G,Notebook,17.3,1600x900,Core i3 6006U,4.0,1TB HDD,Nvidia GeForce 940MX,Windows 10,3.3,598.0,Radeon 540,Core i3 6006U,49.0,Radeon 540,9.83,0.04644549763033176,0.809004739336493,0.9454976303317535,0.11137440758293839,0.928909952606635,1600,0.21327014218009477
608,1013,HP,EliteBook 840,Ultrabook,14.0,Full HD 1920x1080,Core i7 7500U,8.0,512GB SSD,Intel HD Graphics 620,Windows 10,1.48,2089.0,Radeon 540,Core i7 7500U,58.9,Radeon 540,9.83,0.5516587677725119,0.809004739336493,0.2,0.514218009478673,0.25687203791469193,1920,0.5857819905213271
609,177,Toshiba,Satellite Pro,Notebook,15.6,1366x768,Core i3 7100U,4.0,500GB HDD,Intel HD Graphics 620,Windows 10,2.0,489.0,Radeon 540,Core i3 7100U,53.3,Radeon 540,9.83,0.18672985781990523,0.809004739336493,0.43981042654028435,0.11137440758293839,0.5976303317535545,1366,0.12132701421800947
610,981,HP,ProBook 450,Notebook,15.6,Full HD 1920x1080,Core i3 7100U,4.0,500GB HDD,Intel HD Graphics 620,Windows 10,2.04,685.0,Radeon 540,Core i3 7100U,53.3,Radeon 540,9.83,0.18672985781990523,0.809004739336493,0.47156398104265407,0.11137440758293839,0.5976303317535545,1920,0.5857819905213271
